Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,204382,-,-,-,44.57,-123.22,-8,56,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2013,4,10,18,30,123,21,28,8,9,1010,318,1,0.16
2013,4,10,19,30,0,0,0,7,8,1010,323,1.1,0.16
2013,4,10,20,30,0,0,0,6,7,1010,325,1,0.16
2013,4,10,21,30,0,0,0,4,5,1010,325,0.8,0.16
2013,4,10,22,30,0,0,0,4,4,1010,327,0.7000000000000001,0.16
2013,4,10,23,30,0,0,0,2,4,1010,327,0.7000000000000001,0.16
2013,4,11,0,30,0,0,0,2,4,1010,331,0.7000000000000001,0.16
2013,4,11,1,30,0,0,0,2,3,1010,340,0.7000000000000001,0.16
2013,4,11,2,30,0,0,0,2,3,1010,338,0.7000000000000001,0.16
2013,4,11,3,30,0,0,0,2,3,1010,328,0.6000000000000001,0.16
2013,4,11,4,30,0,0,0,2,3,1010,329,0.5,0.16
2013,4,11,5,30,0,0,0,2,4,1010,332,0.4,0.16
2013,4,11,6,30,0,49,49,3,4,1010,323,0.5,0.16
2013,4,11,7,30,564,80,269,4,6,1010,305,0.7000000000000001,0.16
2013,4,11,8,30,460,168,397,4,7,1010,331,0.9,0.16
2013,4,11,9,30,370,260,496,5,8,1010,346,1.1,0.16
2013,4,11,10,30,187,355,494,5,10,1010,350,1.3,0.16
2013,4,11,11,30,72,369,426,5,11,1010,353,1.5,0.16
2013,4,11,12,30,200,398,560,5,12,1010,3,1.4000000000000001,0.16
2013,4,11,13,30,15,261,273,6,13,1000,360,1.6,0.16
2013,4,11,14,30,3,178,180,6,13,1000,345,1.8,0.16
2013,4,11,15,30,484,194,468,6,12,1000,340,1.9000000000000001,0.16
2013,4,11,16,30,679,98,379,5,11,1000,341,1.6,0.16
2013,4,11,17,30,0,66,66,6,10,1000,336,1.1,0.16
2013,4,11,18,30,131,22,29,6,8,1000,326,0.8,0.16
2013,4,11,19,30,0,0,0,4,6,1000,325,0.8,0.16
2013,4,11,20,30,0,0,0,4,6,1000,329,0.9,0.16
2013,4,11,21,30,0,0,0,4,5,1000,335,0.8,0.16
2013,4,11,22,30,0,0,0,2,4,1000,340,0.7000000000000001,0.16
2013,4,11,23,30,0,0,0,2,4,1000,351,0.6000000000000001,0.16
2013,4,12,0,30,0,0,0,2,4,1000,11,0.4,0.16
2013,4,12,1,30,0,0,0,2,4,1000,15,0.4,0.16
2013,4,12,2,30,0,0,0,2,3,1000,8,0.5,0.16
2013,4,12,3,30,0,0,0,2,3,1000,360,0.30000000000000004,0.16
2013,4,12,4,30,0,0,0,2,3,1000,10,0.2,0.16
2013,4,12,5,30,0,0,0,2,3,1000,192,0.5,0.16
2013,4,12,6,30,65,56,66,2,4,1000,211,0.7000000000000001,0.16
2013,4,12,7,30,343,117,233,3,5,1000,222,0.8,0.16
2013,4,12,8,30,266,209,344,3,7,1000,229,1,0.16
2013,4,12,9,30,299,280,472,4,9,1000,216,1.2000000000000002,0.16
2013,4,12,10,30,94,349,419,4,10,1000,215,1.5,0.16
2013,4,12,11,30,46,347,384,5,11,1000,224,1.7000000000000002,0.16
2013,4,12,12,30,192,402,558,5,12,1000,236,2,0.16
2013,4,12,13,30,123,376,472,5,12,990,243,2.3000000000000003,0.16
2013,4,12,14,30,211,326,472,5,11,990,247,2.4000000000000004,0.16
2013,4,12,15,30,41,231,254,5,10,990,249,2.2,0.16
2013,4,12,16,30,0,38,38,6,9,990,244,2,0.16
2013,4,12,17,30,0,6,6,6,8,990,238,1.8,0.16
2013,4,12,18,30,0,3,3,6,8,990,231,1.9000000000000001,0.16
2013,4,12,19,30,0,0,0,6,7,990,222,2.1,0.16
2013,4,12,20,30,0,0,0,6,7,990,220,2.1,0.16
2013,4,12,21,30,0,0,0,7,7,990,231,2,0.16
2013,4,12,22,30,0,0,0,6,6,990,264,2.1,0.16
2013,4,12,23,30,0,0,0,4,5,1000,286,1.9000000000000001,0.16
2013,4,13,0,30,0,0,0,2,4,1000,291,1.3,0.16
2013,4,13,1,30,0,0,0,2,3,1000,288,0.7000000000000001,0.16
2013,4,13,2,30,0,0,0,2,2,1000,274,0.6000000000000001,0.16
2013,4,13,3,30,0,0,0,1,2,1000,255,0.6000000000000001,0.16
2013,4,13,4,30,0,0,0,1,2,1000,248,0.6000000000000001,0.16
2013,4,13,5,30,0,0,0,1,2,1000,259,0.7000000000000001,0.16
2013,4,13,6,30,160,77,104,2,4,1000,264,1.2000000000000002,0.16
2013,4,13,7,30,0,102,102,3,5,1000,262,1.6,0.16
2013,4,13,8,30,638,154,478,3,6,1000,277,1.8,0.16
2013,4,13,9,30,284,285,469,3,7,1000,279,1.9000000000000001,0.16
2013,4,13,10,30,210,358,515,3,8,1000,275,2,0.16
2013,4,13,11,30,394,348,664,3,8,1000,273,2.2,0.16
2013,4,13,12,30,287,387,621,3,9,1000,274,2.3000000000000003,0.16
2013,4,13,13,30,545,272,697,2,9,1000,277,2.4000000000000004,0.16
2013,4,13,14,30,282,315,512,2,9,1000,281,2.5,0.16
2013,4,13,15,30,774,124,569,2,9,1000,283,2.4000000000000004,0.16
2013,4,13,16,30,696,99,392,2,8,1000,284,2,0.16
2013,4,13,17,30,533,70,202,3,7,1000,282,1.3,0.16
2013,4,13,18,30,156,26,36,3,5,1000,274,0.8,0.16
2013,4,13,19,30,0,0,0,2,3,1000,265,0.7000000000000001,0.16
2013,4,13,20,30,0,0,0,2,3,1000,255,0.7000000000000001,0.16
2013,4,13,21,30,0,0,0,2,3,1000,247,0.7000000000000001,0.16
2013,4,13,22,30,0,0,0,2,3,1000,244,0.6000000000000001,0.16
2013,4,13,23,30,0,0,0,2,3,1000,243,0.6000000000000001,0.16
2013,4,14,0,30,0,0,0,2,3,1000,241,0.6000000000000001,0.16
2013,4,14,1,30,0,0,0,2,3,1000,235,0.6000000000000001,0.16
2013,4,14,2,30,0,0,0,2,3,1000,225,0.6000000000000001,0.16
2013,4,14,3,30,0,0,0,2,3,1000,215,0.6000000000000001,0.16
2013,4,14,4,30,0,0,0,2,3,1000,209,0.6000000000000001,0.16
2013,4,14,5,30,0,0,0,2,3,1000,205,0.8,0.16
2013,4,14,6,30,0,30,30,2,4,1000,200,1.1,0.16
2013,4,14,7,30,0,26,26,3,4,1000,195,1.4000000000000001,0.16
2013,4,14,8,30,37,202,221,4,5,1000,192,1.6,0.16
2013,4,14,9,30,165,303,410,4,5,1000,195,1.6,0.16
2013,4,14,10,30,137,362,465,4,6,1000,201,1.5,0.16
2013,4,14,11,30,34,332,360,4,6,1000,211,1.3,0.16
2013,4,14,12,30,12,248,258,4,6,1000,231,1.3,0.16
2013,4,14,13,30,65,356,406,4,7,1000,260,1.3,0.16
2013,4,14,14,30,0,151,151,4,7,1000,281,1.3,0.16
2013,4,14,15,30,816,104,575,4,7,1000,295,1.3,0.16
2013,4,14,16,30,732,87,397,4,7,1000,305,1.1,0.17
2013,4,14,17,30,0,7,7,4,6,1000,311,0.8,0.17
2013,4,14,18,30,0,1,1,4,5,1000,307,0.6000000000000001,0.17
2013,4,14,19,30,0,0,0,4,4,1000,311,0.7000000000000001,0.17
2013,4,14,20,30,0,0,0,2,4,1000,316,0.7000000000000001,0.17
2013,4,14,21,30,0,0,0,2,4,1000,314,0.7000000000000001,0.17
2013,4,14,22,30,0,0,0,2,4,1000,310,0.6000000000000001,0.17
2013,4,14,23,30,0,0,0,2,3,1000,308,0.6000000000000001,0.17
2013,4,15,0,30,0,0,0,2,3,1000,305,0.5,0.17
2013,4,15,1,30,0,0,0,2,3,1000,304,0.5,0.17
2013,4,15,2,30,0,0,0,2,3,1000,304,0.5,0.17
2013,4,15,3,30,0,0,0,2,2,1000,304,0.5,0.17
2013,4,15,4,30,0,0,0,2,2,1000,303,0.5,0.17
2013,4,15,5,30,0,0,0,2,2,1000,301,0.5,0.17
2013,4,15,6,30,0,13,13,2,4,1000,298,0.6000000000000001,0.17
2013,4,15,7,30,689,77,321,3,5,1000,312,0.7000000000000001,0.17
2013,4,15,8,30,0,70,70,3,6,1000,312,0.6000000000000001,0.17
2013,4,15,9,30,61,284,324,3,7,1000,302,0.6000000000000001,0.17
2013,4,15,10,30,16,259,271,3,7,1000,298,0.7000000000000001,0.17
2013,4,15,11,30,318,377,635,3,8,1000,308,0.8,0.17
2013,4,15,12,30,458,326,703,2,8,1000,320,1,0.17
2013,4,15,13,30,8,217,224,2,8,1000,331,1.1,0.17
2013,4,15,14,30,162,334,448,2,9,1000,336,1.2000000000000002,0.17
2013,4,15,15,30,306,244,422,2,9,1000,338,1.4000000000000001,0.17
2013,4,15,16,30,0,127,127,2,9,1000,338,1.1,0.17
2013,4,15,17,30,576,65,211,4,8,1000,330,0.7000000000000001,0.17
2013,4,15,18,30,209,26,41,4,6,1000,320,0.7000000000000001,0.17
2013,4,15,19,30,0,0,0,3,4,1000,316,0.8,0.17
2013,4,15,20,30,0,0,0,2,4,1000,314,0.7000000000000001,0.17
2013,4,15,21,30,0,0,0,2,3,1000,312,0.7000000000000001,0.17
2013,4,15,22,30,0,0,0,2,3,1000,310,0.7000000000000001,0.17
2013,4,15,23,30,0,0,0,2,3,1000,303,0.7000000000000001,0.17
2013,4,16,0,30,0,0,0,2,3,1000,298,0.6000000000000001,0.17
2013,4,16,1,30,0,0,0,2,3,1000,293,0.7000000000000001,0.17
2013,4,16,2,30,0,0,0,2,4,1000,287,0.9,0.17
2013,4,16,3,30,0,0,0,2,4,1000,289,0.7000000000000001,0.17
2013,4,16,4,30,0,0,0,2,4,1010,292,0.4,0.17
2013,4,16,5,30,0,0,0,2,4,1010,298,0.30000000000000004,0.17
2013,4,16,6,30,392,60,130,3,4,1010,323,0.4,0.17
2013,4,16,7,30,604,99,316,4,5,1010,355,0.6000000000000001,0.17
2013,4,16,8,30,722,125,502,4,7,1010,9,0.8,0.17
2013,4,16,9,30,817,129,667,4,8,1010,9,1,0.17
2013,4,16,10,30,513,270,659,4,9,1010,4,1.2000000000000002,0.17
2013,4,16,11,30,893,133,862,4,10,1010,357,1.3,0.17
2013,4,16,12,30,897,133,874,4,11,1010,353,1.5,0.17
2013,4,16,13,30,875,136,826,4,12,1010,351,1.7000000000000002,0.17
2013,4,16,14,30,158,335,447,4,12,1010,348,1.8,0.17
2013,4,16,15,30,482,200,482,4,12,1010,347,1.7000000000000002,0.17
2013,4,16,16,30,155,180,247,4,11,1010,344,1.3,0.17
2013,4,16,17,30,352,81,171,6,10,1010,339,0.8,0.17
2013,4,16,18,30,199,27,42,6,8,1010,331,0.8,0.17
2013,4,16,19,30,0,0,0,4,6,1010,328,0.9,0.17
2013,4,16,20,30,0,0,0,4,5,1010,328,0.8,0.17
2013,4,16,21,30,0,0,0,4,4,1010,332,0.8,0.17
2013,4,16,22,30,0,0,0,2,4,1010,337,0.8,0.17
2013,4,16,23,30,0,0,0,2,4,1010,343,0.7000000000000001,0.17
2013,4,17,0,30,0,0,0,2,4,1010,348,0.4,0.17
2013,4,17,1,30,0,0,0,2,4,1010,360,0.30000000000000004,0.17
2013,4,17,2,30,0,0,0,2,3,1010,336,0.2,0.17
2013,4,17,3,30,0,0,0,2,3,1010,212,0.30000000000000004,0.17
2013,4,17,4,30,0,0,0,2,3,1010,192,0.6000000000000001,0.17
2013,4,17,5,30,0,0,0,2,3,1010,196,0.7000000000000001,0.17
2013,4,17,6,30,0,48,48,2,4,1010,203,0.6000000000000001,0.17
2013,4,17,7,30,65,143,167,3,5,1010,208,0.6000000000000001,0.17
2013,4,17,8,30,703,127,497,3,7,1010,212,0.6000000000000001,0.17
2013,4,17,9,30,271,296,475,3,9,1010,230,0.6000000000000001,0.17
2013,4,17,10,30,552,258,679,4,11,1010,269,0.6000000000000001,0.17
2013,4,17,11,30,527,299,730,4,12,1010,302,0.7000000000000001,0.17
2013,4,17,12,30,382,364,682,4,13,1010,315,0.9,0.17
2013,4,17,13,30,0,65,65,4,13,1010,320,1,0.17
2013,4,17,14,30,2,172,173,4,13,1010,320,1.2000000000000002,0.17
2013,4,17,15,30,9,193,198,5,13,1010,316,1.4000000000000001,0.17
2013,4,17,16,30,0,100,100,5,12,1010,312,1.3,0.17
2013,4,17,17,30,0,33,33,6,10,1010,308,0.9,0.17
2013,4,17,18,30,0,10,10,7,8,1010,308,0.8,0.17
2013,4,17,19,30,0,0,0,6,6,1010,313,0.9,0.17
2013,4,17,20,30,0,0,0,4,6,1010,322,0.8,0.17
2013,4,17,21,30,0,0,0,4,5,1010,329,0.7000000000000001,0.17
2013,4,17,22,30,0,0,0,4,5,1010,336,0.6000000000000001,0.17
2013,4,17,23,30,0,0,0,4,5,1010,342,0.6000000000000001,0.17
2013,4,18,0,30,0,0,0,4,5,1010,343,0.6000000000000001,0.17
2013,4,18,1,30,0,0,0,4,5,1010,344,0.6000000000000001,0.17
2013,4,18,2,30,0,0,0,4,5,1010,341,0.6000000000000001,0.17
2013,4,18,3,30,0,0,0,4,5,1010,342,0.7000000000000001,0.17
2013,4,18,4,30,0,0,0,4,5,1010,346,0.7000000000000001,0.17
2013,4,18,5,30,0,0,0,4,5,1010,355,0.6000000000000001,0.17
2013,4,18,6,30,391,60,134,5,7,1010,352,0.5,0.17
2013,4,18,7,30,240,142,230,5,8,1010,340,0.5,0.17
2013,4,18,8,30,257,223,360,4,10,1010,303,0.4,0.17
2013,4,18,9,30,263,299,475,4,11,1010,269,0.4,0.17
2013,4,18,10,30,355,336,608,5,12,1010,265,0.6000000000000001,0.17
2013,4,18,11,30,334,376,651,6,13,1010,271,0.9,0.17
2013,4,18,12,30,101,402,486,7,14,1010,279,1.1,0.17
2013,4,18,13,30,278,374,595,7,14,1010,284,1.4000000000000001,0.17
2013,4,18,14,30,353,305,557,7,13,1010,286,1.4000000000000001,0.17
2013,4,18,15,30,338,241,441,8,12,1010,289,1.2000000000000002,0.17
2013,4,18,16,30,282,171,294,8,12,1010,289,1.2000000000000002,0.17
2013,4,18,17,30,92,100,125,8,11,1010,286,0.9,0.17
2013,4,18,18,30,0,11,11,9,9,1010,286,0.6000000000000001,0.17
2013,4,18,19,30,0,0,0,8,9,1010,270,0.6000000000000001,0.17
2013,4,18,20,30,0,0,0,7,8,1010,256,0.5,0.17
2013,4,18,21,30,0,0,0,7,8,1010,247,0.5,0.17
2013,4,18,22,30,0,0,0,7,8,1010,229,0.5,0.17
2013,4,18,23,30,0,0,0,7,8,1010,224,0.7000000000000001,0.17
2013,4,19,0,30,0,0,0,7,8,1010,220,0.9,0.17
2013,4,19,1,30,0,0,0,7,8,1010,215,1,0.17
2013,4,19,2,30,0,0,0,7,8,1010,220,1.1,0.17
2013,4,19,3,30,0,0,0,7,8,1010,209,1.2000000000000002,0.17
2013,4,19,4,30,0,0,0,7,8,1000,196,1.4000000000000001,0.17
2013,4,19,5,30,0,0,0,7,8,1000,188,1.5,0.17
2013,4,19,6,30,0,36,36,7,8,1000,190,1.9000000000000001,0.17
2013,4,19,7,30,0,109,109,8,8,1000,192,2.1,0.17
2013,4,19,8,30,0,21,21,8,9,1000,206,2.1,0.17
2013,4,19,9,30,4,184,186,8,9,1000,227,2.2,0.17
2013,4,19,10,30,30,305,328,9,10,1000,239,2.3000000000000003,0.17
2013,4,19,11,30,39,349,382,9,10,1010,245,2.2,0.17
2013,4,19,12,30,307,392,649,9,11,1010,252,2.2,0.17
2013,4,19,13,30,836,148,815,9,11,1010,257,2.2,0.17
2013,4,19,14,30,817,134,719,10,12,1010,264,2.2,0.17
2013,4,19,15,30,272,263,424,10,12,1010,267,2.2,0.17
2013,4,19,16,30,703,96,405,10,11,1010,268,2.1,0.17
2013,4,19,17,30,558,69,218,9,10,1010,274,1.6,0.17
2013,4,19,18,30,201,31,48,8,9,1010,275,1,0.17
2013,4,19,19,30,0,0,0,7,7,1010,271,0.8,0.17
2013,4,19,20,30,0,0,0,6,7,1010,264,0.7000000000000001,0.17
2013,4,19,21,30,0,0,0,6,7,1010,261,0.7000000000000001,0.17
2013,4,19,22,30,0,0,0,6,7,1010,264,0.7000000000000001,0.17
2013,4,19,23,30,0,0,0,6,7,1010,261,0.6000000000000001,0.17
2013,4,20,0,30,0,0,0,6,7,1010,265,0.6000000000000001,0.17
2013,4,20,1,30,0,0,0,6,7,1010,268,0.6000000000000001,0.17
2013,4,20,2,30,0,0,0,6,7,1010,268,0.6000000000000001,0.17
2013,4,20,3,30,0,0,0,6,6,1010,270,0.6000000000000001,0.17
2013,4,20,4,30,0,0,0,4,6,1010,277,0.6000000000000001,0.17
2013,4,20,5,30,0,0,0,4,6,1010,289,0.6000000000000001,0.17
2013,4,20,6,30,341,71,138,7,7,1010,294,0.8,0.17
2013,4,20,7,30,551,114,321,7,8,1010,298,1,0.17
2013,4,20,8,30,649,150,500,7,9,1010,300,1,0.17
2013,4,20,9,30,294,298,496,7,10,1010,287,1,0.17
2013,4,20,10,30,808,162,787,7,11,1010,273,1,0.17
2013,4,20,11,30,80,391,458,7,12,1010,266,1.1,0.17
2013,4,20,12,30,12,253,264,7,13,1010,268,1.2000000000000002,0.17
2013,4,20,13,30,17,275,289,7,14,1010,277,1.2000000000000002,0.17
2013,4,20,14,30,801,145,720,7,14,1010,290,1.4000000000000001,0.17
2013,4,20,15,30,43,243,269,7,13,1010,300,1.5,0.17
2013,4,20,16,30,3,146,148,7,12,1010,304,1.5,0.17
2013,4,20,17,30,155,102,144,8,11,1010,305,1.2000000000000002,0.17
2013,4,20,18,30,158,34,48,8,9,1010,306,0.9,0.17
2013,4,20,19,30,0,0,0,7,7,1010,310,0.8,0.17
2013,4,20,20,30,0,0,0,4,6,1010,316,0.7000000000000001,0.17
2013,4,20,21,30,0,0,0,4,5,1010,321,0.6000000000000001,0.17
2013,4,20,22,30,0,0,0,4,5,1010,325,0.6000000000000001,0.17
2013,4,20,23,30,0,0,0,4,5,1010,331,0.6000000000000001,0.17
2013,4,21,0,30,0,0,0,4,5,1010,334,0.6000000000000001,0.17
2013,4,21,1,30,0,0,0,4,5,1010,332,0.6000000000000001,0.17
2013,4,21,2,30,0,0,0,4,5,1010,320,0.5,0.17
2013,4,21,3,30,0,0,0,4,5,1010,316,0.5,0.17
2013,4,21,4,30,0,0,0,4,5,1010,311,0.5,0.17
2013,4,21,5,30,12,8,9,4,6,1010,303,0.4,0.17
2013,4,21,6,30,0,67,67,6,7,1010,290,0.5,0.17
2013,4,21,7,30,5,129,131,5,8,1010,280,0.7000000000000001,0.17
2013,4,21,8,30,195,238,343,5,10,1010,288,0.8,0.17
2013,4,21,9,30,217,313,461,6,11,1010,283,1,0.17
2013,4,21,10,30,78,359,420,6,12,1010,280,1.1,0.17
2013,4,21,11,30,5,184,189,7,13,1010,282,1.2000000000000002,0.17
2013,4,21,12,30,9,220,227,7,13,1010,286,1.5,0.17
2013,4,21,13,30,13,256,267,8,13,1010,293,1.7000000000000002,0.17
2013,4,21,14,30,64,320,367,8,12,1010,299,1.8,0.17
2013,4,21,15,30,134,271,352,8,12,1010,304,1.8,0.17
2013,4,21,16,30,0,77,77,8,11,1010,307,1.7000000000000002,0.17
2013,4,21,17,30,5,94,96,8,10,1010,312,1.3,0.17
2013,4,21,18,30,217,33,53,8,9,1010,320,0.9,0.17
2013,4,21,19,30,0,0,0,7,8,1010,330,0.8,0.17
2013,4,21,20,30,0,0,0,7,8,1010,342,0.9,0.17
2013,4,21,21,30,0,0,0,7,8,1010,352,1,0.17
2013,4,21,22,30,0,0,0,6,7,1010,359,0.9,0.17
2013,4,21,23,30,0,0,0,4,6,1010,4,0.8,0.17
2013,4,22,0,30,0,0,0,4,5,1010,8,0.8,0.17
2013,4,22,1,30,0,0,0,4,5,1010,10,0.7000000000000001,0.17
2013,4,22,2,30,0,0,0,4,5,1010,8,0.7000000000000001,0.17
2013,4,22,3,30,0,0,0,4,4,1010,8,0.7000000000000001,0.17
2013,4,22,4,30,0,0,0,2,4,1010,12,0.8,0.17
2013,4,22,5,30,39,11,12,4,5,1010,14,1.2000000000000002,0.17
2013,4,22,6,30,0,61,61,4,7,1010,12,1.9000000000000001,0.17
2013,4,22,7,30,690,89,354,5,9,1010,18,2.2,0.17
2013,4,22,8,30,810,103,546,6,11,1010,31,2.5,0.17
2013,4,22,9,30,877,114,712,5,13,1010,42,2.7,0.17
2013,4,22,10,30,952,101,844,5,14,1010,46,2.7,0.17
2013,4,22,11,30,960,109,912,4,15,1010,42,2.7,0.17
2013,4,22,12,30,953,114,920,4,16,1010,36,2.8000000000000003,0.17
2013,4,22,13,30,949,108,874,4,16,1010,30,2.9000000000000004,0.17
2013,4,22,14,30,924,102,772,4,16,1010,26,2.8000000000000003,0.17
2013,4,22,15,30,873,96,622,5,15,1010,21,2.7,0.17
2013,4,22,16,30,785,86,439,6,14,1010,16,2.3000000000000003,0.17
2013,4,22,17,30,636,66,242,7,12,1010,11,1.7000000000000002,0.17
2013,4,22,18,30,309,32,62,8,10,1010,8,1.2000000000000002,0.17
2013,4,22,19,30,0,0,0,6,8,1010,11,1.1,0.17
2013,4,22,20,30,0,0,0,5,7,1010,17,1,0.17
2013,4,22,21,30,0,0,0,4,5,1010,19,1,0.17
2013,4,22,22,30,0,0,0,4,5,1010,23,0.9,0.17
2013,4,22,23,30,0,0,0,2,4,1010,29,0.8,0.17
2013,4,23,0,30,0,0,0,2,3,1010,33,0.8,0.17
2013,4,23,1,30,0,0,0,1,2,1010,36,0.7000000000000001,0.17
2013,4,23,2,30,0,0,0,1,2,1010,40,0.7000000000000001,0.17
2013,4,23,3,30,0,0,0,0,1,1010,42,0.7000000000000001,0.17
2013,4,23,4,30,0,0,0,0,1,1010,44,0.6000000000000001,0.17
2013,4,23,5,30,67,13,15,0,2,1010,40,0.8,0.17
2013,4,23,6,30,480,65,166,0,4,1010,19,1.1,0.17
2013,4,23,7,30,661,99,357,1,7,1010,358,1.4000000000000001,0.17
2013,4,23,8,30,757,124,541,1,10,1010,0,1.6,0.17
2013,4,23,9,30,839,130,705,2,13,1010,4,1.8,0.17
2013,4,23,10,30,938,103,838,3,14,1010,5,2.1,0.17
2013,4,23,11,30,941,111,901,4,15,1000,3,2.2,0.17
2013,4,23,12,30,931,115,905,5,16,1000,360,2.2,0.17
2013,4,23,13,30,934,102,859,6,17,1000,356,2.2,0.17
2013,4,23,14,30,901,100,755,6,17,1000,352,2.2,0.17
2013,4,23,15,30,846,95,607,7,16,1000,347,2.1,0.17
2013,4,23,16,30,757,85,428,7,15,1000,344,1.7000000000000002,0.17
2013,4,23,17,30,600,67,235,9,13,1000,342,1.2000000000000002,0.17
2013,4,23,18,30,267,34,60,9,10,1000,342,0.9,0.17
2013,4,23,19,30,0,0,0,8,8,1000,344,0.8,0.17
2013,4,23,20,30,0,0,0,7,7,1000,351,0.8,0.17
2013,4,23,21,30,0,0,0,6,7,1000,358,0.8,0.17
2013,4,23,22,30,0,0,0,4,6,1000,8,0.8,0.17
2013,4,23,23,30,0,0,0,4,6,1000,22,0.8,0.17
2013,4,24,0,30,0,0,0,4,5,1000,34,0.8,0.17
2013,4,24,1,30,0,0,0,2,4,1000,36,0.8,0.17
2013,4,24,2,30,0,0,0,2,4,1000,36,0.9,0.17
2013,4,24,3,30,0,0,0,2,4,1000,36,1.1,0.17
2013,4,24,4,30,0,0,0,2,4,1000,39,1.4000000000000001,0.17
2013,4,24,5,30,46,15,16,2,4,1000,41,1.7000000000000002,0.17
2013,4,24,6,30,470,68,170,2,6,1000,38,1.7000000000000002,0.17
2013,4,24,7,30,684,97,366,3,9,1000,23,1.8,0.17
2013,4,24,8,30,794,116,556,5,12,1000,23,1.9000000000000001,0.17
2013,4,24,9,30,849,131,716,6,15,1000,38,2,0.17
2013,4,24,10,30,963,97,855,7,18,1000,41,2,0.17
2013,4,24,11,30,966,105,919,8,19,1000,36,2,0.17
2013,4,24,12,30,961,107,926,9,20,1000,29,2.1,0.17
2013,4,24,13,30,940,110,874,9,21,1000,20,2.1,0.17
2013,4,24,14,30,908,107,770,10,20,1000,8,2.2,0.17
2013,4,24,15,30,855,100,620,11,20,1000,360,2.2,0.17
2013,4,24,16,30,765,89,438,12,19,1000,355,1.9000000000000001,0.17
2013,4,24,17,30,603,71,242,13,16,1000,351,1.4000000000000001,0.17
2013,4,24,18,30,264,36,64,12,13,1000,350,1.2000000000000002,0.17
2013,4,24,19,30,0,0,0,10,11,1000,354,1.1,0.17
2013,4,24,20,30,0,0,0,9,10,1000,358,1,0.17
2013,4,24,21,30,0,0,0,8,9,1000,358,1,0.17
2013,4,24,22,30,0,0,0,7,8,1000,358,0.9,0.17
2013,4,24,23,30,0,0,0,6,7,1000,358,0.9,0.17
2013,4,25,0,30,0,0,0,6,7,1000,358,0.8,0.17
2013,4,25,1,30,0,0,0,6,7,1000,0,0.8,0.17
2013,4,25,2,30,0,0,0,6,7,1000,0,0.8,0.17
2013,4,25,3,30,0,0,0,4,6,1000,2,0.8,0.17
2013,4,25,4,30,0,0,0,4,6,1000,6,0.9,0.17
2013,4,25,5,30,30,15,16,5,7,1000,6,0.7000000000000001,0.17
2013,4,25,6,30,367,77,158,7,10,1000,355,0.7000000000000001,0.17
2013,4,25,7,30,598,106,344,7,12,1000,328,0.9,0.17
2013,4,25,8,30,447,197,447,8,15,1000,328,1,0.17
2013,4,25,9,30,794,134,683,8,17,1000,334,1.1,0.17
2013,4,25,10,30,823,146,797,9,18,1000,327,1.2000000000000002,0.17
2013,4,25,11,30,549,309,773,9,19,1000,322,1.2000000000000002,0.17
2013,4,25,12,30,831,159,869,10,19,1000,323,1.2000000000000002,0.17
2013,4,25,13,30,485,309,705,11,20,1000,326,1.2000000000000002,0.17
2013,4,25,14,30,435,287,606,11,20,1000,328,1.3,0.17
2013,4,25,15,30,485,209,506,12,20,1000,326,1.2000000000000002,0.17
2013,4,25,16,30,195,192,282,13,19,1000,320,1.1,0.17
2013,4,25,17,30,174,109,158,13,17,1000,316,0.9,0.17
2013,4,25,18,30,147,42,57,13,14,1000,310,0.9,0.17
2013,4,25,19,30,0,0,0,11,12,1000,311,0.9,0.17
2013,4,25,20,30,0,0,0,9,11,1000,318,0.8,0.17
2013,4,25,21,30,0,0,0,9,10,1000,329,0.7000000000000001,0.17
2013,4,25,22,30,0,0,0,8,9,1000,339,0.6000000000000001,0.17
2013,4,25,23,30,0,0,0,8,9,1000,351,0.4,0.17
2013,4,26,0,30,0,0,0,8,9,1000,358,0.2,0.17
2013,4,26,1,30,0,0,0,8,9,1000,12,0.1,0.17
2013,4,26,2,30,0,0,0,8,8,1000,94,0.2,0.17
2013,4,26,3,30,0,0,0,7,8,1000,133,0.30000000000000004,0.17
2013,4,26,4,30,0,0,0,7,8,1000,140,0.2,0.17
2013,4,26,5,30,57,17,20,7,8,1000,148,0.2,0.17
2013,4,26,6,30,436,71,169,7,10,1000,308,0.4,0.17
2013,4,26,7,30,643,101,359,8,12,1000,331,0.5,0.17
2013,4,26,8,30,761,117,545,8,15,1000,332,0.5,0.17
2013,4,26,9,30,825,129,703,9,17,1000,302,0.7000000000000001,0.17
2013,4,26,10,30,898,116,829,11,19,1000,297,0.9,0.17
2013,4,26,11,30,906,123,892,11,20,1000,301,0.9,0.17
2013,4,26,12,30,903,126,899,11,21,1000,304,0.8,0.17
2013,4,26,13,30,884,126,850,12,22,1000,307,0.9,0.17
2013,4,26,14,30,844,126,747,12,22,1000,309,1.1,0.17
2013,4,26,15,30,790,116,601,12,21,1000,311,1.2000000000000002,0.17
